"lat","lng","Address"
55.108092,-1.56748,"THREE HORSE SHOES, Horton, , Blyth, Northumberland, NE24 4HF"
55.126454,-1.562735,"PORKYS , PORKYS, PORKYS FRONT STREET, BLYTH, , NE24 4HW"
55.131996,-1.535322,"KFC, Unit 5b, Blyth Valley Retail Park Cowpen Roa, Blyth, Northumberland, NE24 5TP"
55.072301,-1.525944,"Leo’s coffee lounge , 20 Avenue Road, Seaton Delaval, Whitley Bay, Northumberland, NE25 0DU"
55.064252,-1.503962,"The Milbourne Arms, MILBOURNE ARMS, main street, whitley bay, Tyne and Wear, NE25 0LL"
55.083161,-1.543673,"THE KEEL ROW LTD, THE KEEL ROW, FOREMANS ROW, whitley bay tyne and wear, TYNE & WEAR, NE25 0QG"
55.075579,-1.534864,"The Hastings Arms, The hastings, Wheatridge Row, Seaton Delaval, Northumberland, NE25 0QH"
55.036654,-1.443374,"The quarry inn, 90 Marden Road South, , Whitley Bay, Tyne & Wear, NE25 8PL"
55.045544,-1.497776,"The Red Lion, The red Lion, front street, Earsdon, North tyneside, NE25 9JU"
55.051659,-1.503084,"Herbs Coffee Shop, Earsdon, , Whitley Bay, Northumberland, NE25 9TQ"
55.048083,-1.473391,"Red House Farm Bar & Restaurant, Red House Farm Bar & Restaurant, Hepscott Drive, Whitley Bay, Tyne and Wear, NE25 9XJ"
55.04566,-1.443782,"cafe 19, 19 East Parade, , Whitley Bay, Tyne & Wear, NE26 1AP"
55.04566,-1.443782,"Hinnies Restaurant, 10 East Parade, , Whitley Bay, Tyne & Wear, NE26 1AP"
55.04566,-1.443782,"Takdir Indian Kitchen & Cocktail Bar, 7-8, East Parade, Whitley Bay, Tyne & Wear, NE26 1AP"
55.047723,-1.447241,"Champagne Bar/1910, Spanish City Dome, Spanish City Plaza, Whitley Bay, Tyne & Wear, NE26 1BG"
55.047723,-1.447241,"Valeries, Spanish City Dome, Spanish City Plaza, Whitley Bay, Tyne & Wear, NE26 1BG"
55.047723,-1.447241,"Trenchers, Spanish City Dome, Spanish City Plaza, Whitley Bay, Tyne & Wear, NE26 1BG"
55.047723,-1.447241,"Pancake & Waffle House, Spanish City Dome, Spanish City Plaza, Whitley Bay, Tyne & Wear, NE26 1BG"
55.042499,-1.446267,"Bangkok Palace, 12 Park Avenue, , Whitley Bay, Tyne & Wear, NE26 1DG"
55.042499,-1.446267,"Cup of Joy, 20 Park Avenue, , Whitley Bay, Tyne & Wear, NE26 1DG"
55.042499,-1.446267,"SAMBUCA WHITLEY BAY LTD, 2a-4, Park Avenue, Whitley Bay, Tyne & Wear, NE26 1DG"
55.047606,-1.448794,"Pantrinis, 11-13 Marine Avenue, , Whitley Bay, Tyne & Wear, NE26 1LX"
55.047011,-1.450368,"Crab and Waltzer Ltd ,  8 Marine Ave , The Links , , Whitley Bay , Tyne and Wear , NE26 1NE"
55.042076,-1.442094,"WHITLEY TANDOORI (NE) LTD, 40, Esplanades, Whitley Bay, , NE26 2AE"
55.042076,-1.442094,"Shukran indian restaurant , 43 Esplanade, , Whitley Bay, Tyne & Wear, NE26 2AE"
55.043452,-1.440401,"La Casetta, 33 Esplanade, , Whitley Bay, Tyne & Wear, NE26 2AL"
55.041326,-1.44126,"Pepes Piri Piri Whitley Bay, 165-167, Whitley Road, Whitley Bay, Tyne & Wear, NE26 2DN"
55.041326,-1.44126,"Whitley bay shampan ltd, 185 Whitley Road, , Whitley Bay, Tyne & Wear, NE26 2DN"
55.041326,-1.44126,"Shahenshah (WB) ltd, SHAHENSHAH , 187 - 189 Whitley Road , Whitley Bay, , NE26 2DN"
55.041326,-1.44126,"Shikara Indian Restaurant , 181 Whitley Road, , Whitley Bay, Tyne & Wear, NE26 2DN"
55.041326,-1.44126,"Rif Indian restaurant limited, 177 Whitley Road, , Whitley Bay, Tyne & Wear, NE26 2DN"
55.041783,-1.446809,"Room 305, 305 Whitley Road, , Whitley Bay, Tyne & Wear, NE26 2HU"
55.040759,-1.439124,"Chengs Restaurant , 150 Whitley Road, , Whitley Bay, Tyne & Wear, NE26 2NA"
55.040623,-1.44274,"Lynians Cafe, 31 Station Road, , Whitley Bay, Tyne & Wear, NE26 2QZ"
55.044297,-1.442502,"Hotel 52, 52 South Parade, , Whitley Bay, Tyne & Wear, NE26 2RQ"
55.041893,-1.443317,"Blue Bramble Teahouse, 251 Whitley Road, , Whitley Bay, Tyne & Wear, NE26 2SY"
55.042385,-1.445327,"Coffees and Cream , 242 Whitley Road, , Whitley Bay, Tyne & Wear, NE26 2TE"
55.042034,-1.448777,"Rustic Cup, 28 Park View, , Whitley Bay, Tyne & Wear, NE26 2TH"
55.054144,-1.46212,"The Kittiwake Pub & Kitchen, The Kittiwake, Claremont Crescent, Whitley Bay, Tyne and Wear, NE26 3HL"
55.054144,-1.46212,"Simpson’s Cafe & Bistro , 15 Claremont Crescent, , Whitley Bay, Tyne & Wear, NE26 3HL"
55.054144,-1.46212,"Davanti ITALIA, 2 Claremont Crescent, , Whitley Bay, Tyne & Wear, NE26 3HL"
55.048408,-1.455404,"On the corner, 45 Ilfracombe Gardens, , Whitley Bay, Tyne & Wear, NE26 3LZ"
55.042336,-1.457896,"Fares Fayre coffee station , Unit 5, Monkseaton Metro Station, Norham Road, Whitley Bay, Tyne & Wear, NE26 3NR"
55.043806,-1.450975,"Kith & Kin, 172 Park View, , Whitley Bay, Tyne & Wear, NE26 3QW"
55.045546,-1.45225,"Ahar whitley ltd, 238 Park View, , Whitley Bay, Tyne & Wear, NE26 3QX"
55.045268,-1.452442,"Namaste Taste of India, 195 Park View, , Whitley Bay, Tyne & Wear, NE26 3RD"
55.045268,-1.452442,"Eden's Cafe, 203 Park View, , Whitley Bay, Tyne & Wear, NE26 3RD"
55.044708,-1.451933,"Zamorins, 179-183, Park View, Whitley Bay, Tyne & Wear, NE26 3RE"
55.043915,-1.451411,"Sugar and Slice, 133 Park View, , Whitley Bay, Tyne & Wear, NE26 3RG"
55.05728,-1.464066,"Just  Dave's  at wbgc, Golf Club House, Claremont Road, Whitley Bay, Tyne & Wear, NE26 3UF"
55.082412,-1.478032,"The Melton Constable , The Melton Constable , Beresford Road, Seaton Sluice, Whitley Bay, Northumberland, NE26 4QL"
55.083205,-1.472116,"The Waterford Arms, The Waterford Arms, Collywell Bay Road , Seaton Sluice, Whitley Bay, Tyne & Wear, NE26 4QZ"
55.083205,-1.472116,"Castaways Tea Shop , Castaways, 32 Collywell Bay Road, Seaton Sluice, Northumberland, NE26 4QZ"
55.030348,-1.501987,"BB's Coffee Shop c/o Boundary Mill Stores, Boundary Mills Store, Park Lane, Shiremoor, Tyne & Wear, NE27 0BS"
55.028305,-1.526056,"The Holystone, Whitley Road, Holystone, Newcastle upon Tyne, Tyne & Wear, NE27 0DA"
55.027908,-1.514593,"SAMBUCA BRAISE STATION LTD, 1a, Benton Road, Newcastle upon Tyne, Tyne & Wear, NE27 0EP"
55.030407,-1.488078,"ROBIN HOOD INN, Murton Lane, Murton Village, Newcastle upon Tyne, Tyne & Wear, NE27 0LR"
55.020469,-1.508192,"Eat4less, Unit 4E Cobalt Central,  Silver Fox Way, Newcastle upon Tyne, , NE27 0QJ"
55.001088,-1.497597,"Howdelicious, Howdon Community Centre, Denbigh Avenue, Wallsend, Tyne & Wear, NE28 0PP"
54.991425,-1.530927,"Tots Tea Rooms, 84-84A Park Road, , Wallsend, Tyne & Wear, NE28 6QY"
54.990679,-1.482111,"Sambuca Restaurant, Northumberland Dock Road, , Wallsend, Tyne & Wear, NE28 6ST"
54.991601,-1.529599,"kl ne ltd, 78-80, High Street East, Wallsend, Tyne & Wear, NE28 7RH"
54.990634,-1.535236,"KFC, 68 High Street West, , Wallsend, Tyne & Wear, NE28 8HX"
54.990851,-1.535562,"Costa Coffee - Wallsend, 1-3, High Street West, Wallsend, Tyne & Wear, NE28 8JA"
54.991068,-1.536386,"Burger King, 7a, Segedunum Way, Wallsend, Tyne & Wear, NE28 8JN"
54.994366,-1.552668,"Centurion Park Golf Club, Rheydt Avenue, , Wallsend, Tyne & Wear, NE28 8SU"
55.012628,-1.495795,"McDONALD'S 411, Silverlink Retail Park, Silverlink, Wallsend, Tyne & Wear, NE28 9ND"
55.009624,-1.447392,"YMCA Cafe, Sir James Knott Centre,Ymca Buildin, Church Way, North Shields, Tyne & Wear, NE29 0AB"
55.00994,-1.448042,"CARROT N CAKE CAFE, 14 , West Percy Street, North Shields, Tyne & Wear, NE29 0AG"
55.00998,-1.448622,"DIOAGENIS LIMITED T/A OPA RESTAURANT, 58 Bedford Street, , North Shields, Tyne & Wear, NE29 0AL"
54.995817,-1.46099,"Gutterball Alley, Rotary Way, , North Shields, Tyne & Wear, NE29 6DA"
54.995798,-1.450659,"the lock, The Lock, North Quays Marina, Albert Edward Dock, tyne and wear, NE29 6DU"
54.995181,-1.465222,"subway, 46 Royal Quays Outlet Shopping Cent, Coble Dene, North Shields, Tyne & Wear, NE29 6DW"
54.995181,-1.465222,"LP4 Cafe, 38 Royal Quays Outlet Shopping Cent, Coble Dene, North Shields, Tyne & Wear, NE29 6DW"
55.008028,-1.446351,"Pow Burn, 97-98, Bedford Street, North Shields, Tyne & Wear, NE29 6QH"
55.009224,-1.446459,"Cafe Barista, 17 Bedford Way, , North Shields, Tyne & Wear, NE29 6RX"
55.009224,-1.446459,"Jazz Caffe.ltd, 4 Bedford Way, , North Shields, Tyne & Wear, NE29 6RX"
55.025728,-1.495224,"Wheatsheaf Inn, New York Road, , North Shields, Tyne & Wear, NE29 8EH"
55.014865,-1.472185,"J & J (NE) LTD, THE CANNON INN, COAST ROAD BILLY MILL, NORTH SHIELDS, TYNE AND WEAR, NE29 8NB"
55.025241,-1.46734,"NVS North Tyneside General Hospital, Hvs Shop,North Tyneside General Hos, Rake Lane, North Shields, Tyne & Wear, NE29 8NH"
55.025241,-1.46734,"North Tyneside General Hospital, North Tyneside General Hospital, Rake Lane, North Shields, Tyne & Wear, NE29 8NH"
55.019968,-1.451551,"The Spread Eagle, The Spread Eagle 1 front street, 1 Front Street, preston village, North Shields, Tyne & Wear, NE29 9LB"
55.006884,-1.621792,"Deli espresso, 3a, Salters Road, Newcastle upon Tyne, Tyne & Wear, NE3 1DH"
55.007209,-1.621976,"Gosforth Palace Limited, 6a, Salters Road, Newcastle upon Tyne, Tyne & Wear, NE3 1DJ"
55.004371,-1.620533,"SanLorenzo, 121-123, High Street, Newcastle upon Tyne, Tyne & Wear, NE3 1HA"
55.004291,-1.619925,"Adriano’s Restaurant & Deli, 90 High Street, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 1HB"
55.004291,-1.619925,"Ahad Tandoori Restaurant , 78-82, High Street, Newcastle upon Tyne, Tyne & Wear, NE3 1HB"
55.006446,-1.619466,"Queen Victoria , 206 High Street, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 1HD"
55.006446,-1.619466,"Barca Art Bar, 182 High Street, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 1HD"
55.006304,-1.620015,"Subway , 177 High Street, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 1HE"
55.007974,-1.619499,"New New Bengal, 232 High Street, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 1HH"
55.007796,-1.620126,"Oli&Joes Gosforth Ltd, 235 High Street, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 1HQ"
55.007796,-1.620126,"THE BAKE ONE GOSFORTH LTD, 215 High Street, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 1HQ"
55.005278,-1.619556,"The Naked Deli, 30-31, The Gosforth Centre, Newcastle upon Tyne, Tyne & Wear, NE3 1JZ"
55.005278,-1.619556,"Rosie's Bistro and Patisserie, 24 The Gosforth Centre, , Newcastle upon Tyne, Tyne & Wear, NE3 1JZ"
55.004245,-1.603571,"The Millstone Hotel, Haddricks Mill Road, , Newcastle upon Tyne, Tyne & Wear, NE3 1QL"
55.004245,-1.603571,"Brandling Villa, Brandling Villa, Haddricks Mill Rd, Newcastle upon Tyne, Tyne and Wear, NE3 1QL"
55.020387,-1.647643,"Northumbrian Piper , Fawdon House, 1 Fawdon Close, Newcastle upon Tyne, Tyne & Wear, NE3 2AH"
55.018038,-1.622422,"City of Newcastle Golf Club, Great North Road, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 2DR"
55.013293,-1.668488,"subway, Unit 3, Tesco Extra, Brunton Lane, Newcastle upon Tyne, Tyne & Wear, NE3 2FP"
55.013293,-1.668488,"SPRINGS SANCTUARY SPA(KINGSTON PARK)LIMITED, 2 Kingston Park Centre Kingston Par, , Newcastle upon Tyne, Tyne & Wear, NE3 2FP"
55.012593,-1.666288,"McDONALD'S 883, Belvedere Retail Park Belvedere Par, , Newcastle upon Tyne, Tyne & Wear, NE3 2PA"
55.012802,-1.634997,"Shahe Restaurant, 30 Wansbeck Road South, , Newcastle upon Tyne, Tyne & Wear, NE3 3HQ"
55.013199,-1.645313,"John Watt at Accord Healthcare, Edgefield Avenue, , Newcastle upon Tyne, Tyne & Wear, NE3 3NB"
55.011204,-1.623675,"Cosentinos , Dobson House, Regent Centre, Newcastle upon Tyne, Tyne & Wear, NE3 3PF"
55.0118,-1.639634,"The Jubilee , The jubilee pub , Jubilee rd, Gosforth , Newcastle upon Tyne , Tyne and Wear , NE3 3PN"
55.006222,-1.652661,"Milligans Kenton, 49A & 51 , Halewood Avenue, NEWCASTLE UPON TYNE, , NE3 3RX"
55.00307,-1.620374,"Basilico Ristorante, 47 High Street Gosforth, , NEWCASTLE UPON TYNE, , NE3 4AA"
55.005471,-1.62082,"1901 Caffe Deli (Gosforth), Trinity Church, High Street, Gosforth, Newcastle upon Tyne, Tyne & Wear, NE3 4AG"
55.004829,-1.62253,"Barluga Gosforth, The Old Church, West Avenue, Newcastle upon Tyne, Tyne & Wear, NE3 4ES"
55.004829,-1.62253,"Captain Ted's Ltd, old church hall , west avenue, newcastle upon tyne, , NE3 4ES"
55.005732,-1.627025,"Gosforth Traders, 151-153, Salters Road, Newcastle upon Tyne, Tyne & Wear, NE3 4HJ"
54.99908,-1.644156,"Peacock , Arlington Avenue, , Newcastle upon Tyne, Tyne & Wear, NE3 4TS"
55.002601,-1.634636,"The Apothecary , 27 Ashburton Road, , Newcastle upon Tyne, Tyne & Wear, NE3 4XN"
55.036076,-1.626882,"Mimis Ice Cream Parlour, Mimis Ice Cream, A3 Rotary Way, Gosforth, County, NE3 5EH"
55.036076,-1.626882,"subway, Unit 2, Rotary Way, Newcastle upon Tyne, Tyne & Wear, NE3 5EH"
55.036076,-1.626882,"McDONALD'S, Rotary Way, Gosforth, Newcastle upon Tyne, England, NE3 5EH"
55.035443,-1.613199,"Border Minstrel Public House, Border Minstrel Public House, High Gosforth Park, Newcastle Upon Tyne, , NE3 5EJ"
55.017637,-1.614778,"Nics kitchen gosforth golf club, Gosforth golf club, Broadway east, Newcastle upon Tyne, Tyne and Wear, NE3 5ER"
55.03538,-1.621868,"Grand Hotel Gosforth Park, Grand Hotel Gosforth Park, High Gosforth Park, Newcastle, , NE3 5HN"
55.033917,-1.622382,"Parklands Mini Golf, Parklands Golf Club, High Gosforth Park, Newcastle Upon Tyne, , NE3 5HQ"
55.033917,-1.622382,"Parklands Golf Course, Parklands Golf Club, High Gosforth Park, Newcastle Upon Tyne, , NE3 5HQ"
55.009054,-1.442771,"The Wooden Deli, 59-61, Saville Street, North Shields, Tyne & Wear, NE30 1AY"
55.010339,-1.434935,"Lobo Rojo, Lobo Rojo Restaurant,The Irvin Buil, Union Quay, North Shields, Tyne & Wear, NE30 1HB"
55.009353,-1.435776,"Allard's on the Quay, 1 Union Quay, , North Shields, Tyne & Wear, NE30 1HJ"
55.009644,-1.434179,"The Staith House, the staith house, 57 low lights, north shields, tyne and wear, NE30 1JA"
55.010008,-1.435237,"How do you do North Shields , Flat Above, How Do You Do, Hudson Street, North Shields, Tyne & Wear, NE30 1JS"
55.011013,-1.434988,"Low Lights Tavern, Low Lights Tavern, Brew House Bank, North Shields, Tyne and Wear, NE30 1LL"
55.014466,-1.449014,"Scott and Wilson Ltd, 1 Trevor Terrace, , North Shields, Tyne & Wear, NE30 2DG"
55.017242,-1.439108,"Tynemouth Golf Club, King Edward Road, , North Shields, Tyne & Wear, NE30 2ER"
55.011138,-1.446464,"Jeera Tandoori Ltd, 1a, Albion Road, North Shields, Tyne & Wear, NE30 2RJ"
55.018556,-1.433895,"The dolphin inn, The dolphin, King Edwards road, Tynemouth, Tyne and wear, NE30 2SN"
55.028456,-1.44682,"La Chacuterie , 21 , Buttermere Road , North Shields , , NE30 3AS"
55.03266,-1.442755,"The Sandpiper, The Sandpiper, Farringdon Road, Cullercoats, Tyne & Wear, NE30 3ER"
55.017347,-1.424953,"Buddha Lounge, 76 Front Street, Tynemouth, North Shields, Tyne & Wear, NE30 4BP"
55.017347,-1.424953,"Davanti, 77 Front Street, Tynemouth, North Shields, Tyne & Wear, NE30 4BP"
55.017347,-1.424953,"vineyard72, Unit 5,Green Ginger Shopping Arcade, Front Street, Tynemouth, Tyne & Wear, NE30 4BP"
55.017347,-1.424953,"Allard's Lounge, 74 Front Street, Tynemouth, North Shields, Tyne & Wear, NE30 4BP"
55.017296,-1.423828,"Lola Jeans Tynemouth, The Arcade, Tynemouth, North Shields, Tyne & Wear, NE30 4BS"
55.017695,-1.42451,"Dil and The Bear Ltd, 18 Front Street, Tynemouth, North Shields, Tyne & Wear, NE30 4DX"
55.017695,-1.42451,"renes of tynemouth, 22 Front Street, Tynemouth, North Shields, Tyne & Wear, NE30 4DX"
55.017695,-1.42451,"The priory, The priory , 26 front street, Tynemouth , , NE30 4DX"
55.017909,-1.422192,"Longsands Fish Kitchen, 27 Front Street, Tynemouth, North Shields, Tyne & Wear, NE30 4DZ"
55.018337,-1.421592,"The Gibraltar Rock, Gibraltar Rock, East Street, Tynemouth, Tyne & Wear, NE30 4EB"
55.018518,-1.423964,"Gulshan Tynemouth , 60 Hotspur Street, , North Shields, Tyne & Wear, NE30 4EE"
55.022171,-1.422694,"robinson crusoes, robinson crusoes, south beach on the beach, north shields, tyne and wear, NE30 4HH"
55.017755,-1.418191,"RILEY'S FISH SHACK, KING EDWARD BAY LIFE GUARD STATION, EAST STREET, TYNEMOUTH, TYNE AND WEAR, NE30 4HL"
55.030401,-1.430349,"the view tynemouth, the view , beachfront restaurant grand parade , north shields, north tyneside, NE30 4JA"
55.027724,-1.430326,"Tynemouth Aquarium - Bay and Laurel, Cafe Within, Blue Reef Aquarium, Grand Parade, Tynemouth, Tyne & Wear, NE30 4JF"
55.025618,-1.429932,"The Greenhouse, The Greenhouse, Tynemouth Park, Grand Parade, Tynemouth, Tyne & Wear, NE30 4JL"
55.019659,-1.425624,"Dibbley’s , 14 Percy Park Road, , North Shields, Tyne & Wear, NE30 4LP"
55.018758,-1.425105,"Priory Coffee Shop, 35 Percy Park Road, , North Shields, Tyne & Wear, NE30 4LT"
55.03511,-1.433899,"The Boatyard, 1-3, John Street, North Shields, Tyne & Wear, NE30 4PL"
55.03511,-1.433899,"cullercoats coffee, 22a, John Street, North Shields, Tyne & Wear, NE30 4PL"
55.035528,-1.432954,"Beaches & Cream Limited, 1 Victoria Crescent, Cullercoats, North Shields, Tyne & Wear, NE30 4PN"
55.035528,-1.432954,"Salthouse , 6/7 victoria crescent , cullercoats , ne304pn, , NE30 4PN"
55.035528,-1.432954,"Sea you there, 2-3, Victoria Crescent, North Shields, Tyne & Wear, NE30 4PN"
55.035457,-1.435208,"Cullercoats Tandoori LTD, 5 Station Road, Cullercoats, North Shields, Tyne & Wear, NE30 4PQ"
55.035809,-1.431994,"The Queens Head, 6 Front Street, Cullercoats, North Shields, Tyne & Wear, NE30 4QB"
54.976817,-1.522566,"MAMBO II, 3 Prince Consort Road, , Hebburn, Tyne & Wear, NE31 1BE"
54.973223,-1.517753,"Dhillons Fish Inn, 43-45 Station Road, , Hebburn, Tyne & Wear, NE31 1LA"
54.965747,-1.516013,"Nekta Food and Juice bar, 18 Mountbatten Avenue, , Hebburn, Tyne & Wear, NE31 2QP"
54.98116,-1.490046,"Mariellie’s , 5-7, Grange Road, Jarrow, Tyne & Wear, NE32 3JY"
54.954968,-1.477826,"Tino’s Italian restaurant , Fellgate Avenue, , Jarrow, Tyne & Wear, NE32 4LZ"
54.966623,-1.501276,"The Lord Nelson, the lord nelson, monkton lane, Tyne and Wear, , NE32 5NN"
54.964016,-1.479614,"Vespa Italian, Vespa Italian , Primrose Hill, Jarrow, , NE32 5UB"
54.997299,-1.436851,"Cafe 42 Ltd, 24 Chapter Row, , South Shields, Tyne & Wear, NE33 1BN"
54.998138,-1.433604,"The smithy cafe , 31 East Smithy Street, , South Shields, Tyne & Wear, NE33 1BT"
54.998414,-1.433209,"McDonald's, 1-3, King Street, South Shields, Tyne & Wear, NE33 1DA"
54.994923,-1.439716,"Riverview, The Riverside, 3 Mill Dam, South Shields, Tyne & Wear, NE33 1EQ"
54.994991,-1.440856,"Dame Bellas Green Room, The Green Room Bar and Bistro,The, Mill Dam, South Shields, Tyne & Wear, NE33 1ES"
54.998695,-1.435349,"Ristorante Bravi, 7 North Street, , South Shields, Tyne & Wear, NE33 1HD"
55.00648,-1.428235,"Little Haven Hotel, River Drive, , South Shields, Tyne & Wear, NE33 1LH"
54.995901,-1.431807,"Orangegrass, 3 Mount Terrace, , South Shields, Tyne & Wear, NE33 1PN"
54.997311,-1.431414,"Bangla Spice Ltd, 9 Burrow Street, , South Shields, Tyne & Wear, NE33 1PP"
54.994528,-1.432047,"Mambos Italiano, 3 St. Hilda Street, , South Shields, Tyne & Wear, NE33 1QD"
54.994798,-1.430415,"Goldies Independent Music Hub, 2 Charlotte Terrace, , South Shields, Tyne & Wear, NE33 1QQ"
54.999175,-1.432464,"Charlestons coffee house, 8 Mile End Road, , South Shields, Tyne & Wear, NE33 1TS"
54.998668,-1.431504,"Victorian Pantry , Museum &Art Gallery, Ocean Road, South Shields , Tyne &wear, NE33 2JA"
54.999329,-1.429007,"RADHUNI RESTAURANT LTD, 88-92 Ocean Road, , South Shields, , NE33 2JD"
54.999329,-1.429007,"Davincis, 80-82, Ocean Road, South Shields, Tyne & Wear, NE33 2JD"
54.999752,-1.42694,"AutismAble CIC Trading as The Sea Change Cafe, 158 Ocean Road, , South Shields, Tyne & Wear, NE33 2JF"
54.999752,-1.42694,"Indian Brasserie UK LTD, 146 Ocean Road, , South Shields, Tyne & Wear, NE33 2JF"
54.999752,-1.42694,"Indigo South Shields ltd, 104-106, Ocean Road, South Shields, Tyne & Wear, NE33 2JF"
54.999752,-1.42694,"Delhi 6 , 150 Ocean Road, , South Shields, Tyne & Wear, NE33 2JF"
54.999752,-1.42694,"Cream Curls, 116 Ocean Road, , South Shields, Tyne & Wear, NE33 2JF"
54.999752,-1.42694,"Italian Spanish, 118 Ocean Road, , South Shields, Tyne & Wear, NE33 2JF"
55.000445,-1.425226,"The Clifton Coffeeshop, 101 Ocean Road, , South Shields, Tyne & Wear, NE33 2JL"
55.000445,-1.425226,"TANDOORI INTERNATIONAL, Tandoori Internationale, 97 Ocean Road, South Shields, Tyne & Wear, NE33 2JL"
55.000183,-1.424886,"The Marine, The Marine, 230 Ocean Road, South Shields, , NE33 2JQ"
55.000183,-1.424886,"Kuzey, 166-170, Ocean Road, South Shields, Tyne & Wear, NE33 2JQ"
55.000183,-1.424886,"Star of India, 194-198, Ocean Road, South Shields, Tyne & Wear, NE33 2JQ"
55.000183,-1.424886,"Colmans Of South Shields, 182-184, Ocean Road, South Shields, Tyne & Wear, NE33 2JQ"
55.000183,-1.424886,"cafe India North East ltd, 200 Ocean Road, , South Shields, Tyne & Wear, NE33 2JQ"
55.000183,-1.424886,"ELTIO LATIN RESTAURANT, 174 OCEAN ROAD , SOUTH SHIELDS , TYNE AND WEAR, , NE33 2JQ"
55.000183,-1.424886,"Spice garden ocean road ltd , 202 Ocean Road, , South Shields, Tyne & Wear, NE33 2JQ"
55.000183,-1.424886,"ZEERA INDIAN CUISINE, 206-208, Ocean Road, South Shields, Tyne & Wear, NE33 2JQ"
55.000183,-1.424886,"Shapla (South Shields) Ltd, 216-218 Ocean Road, , South Shields, Tyne & Wear, NE33 2JQ"
54.998645,-1.413449,"Platform 33, Platform 33, 33 Sea Road, South Shields, , NE33 2LD"
54.998645,-1.413449,"Loca, Sea Road, , South shields, , NE33 2LD"
54.998645,-1.413449,"daa (t/a sambuca south shields) ltd, The Dunes, Sea Road, South Shields, Tyne & Wear, NE33 2LD"
54.998645,-1.413449,"The New Sundial, The New Sundial, Sea Road, South Shields, Tyne & Wear, NE33 2LD"
54.998645,-1.413449,"Colmans Seafood Temple, Sea Road, , South Shields, Tyne & Wear, NE33 2LD"
54.998645,-1.413449,"The Dunes, The Dunes, Sea Road, South Shields, Tyne & Wear, NE33 2LD"
54.998645,-1.413449,"The Sea Hotel, Sea Road, , South shields, , NE33 2LD"
54.998316,-1.431118,"Dixy Chicken, South Shields, 1 Denmark Centre, South Shields, 03 Follower Street , South Shields, , NE33 2LR"
54.998316,-1.431118,"ejs cafe, 10 Denmark Centre, , South Shields, Tyne & Wear, NE33 2LR"
54.997504,-1.422907,"Annie's Guest House, 106 Beach Road, , South Shields, Tyne & Wear, NE33 2NE"
54.996738,-1.430263,"Tuscanos italian restaurant , 2 Winchester Street, , South Shields, Tyne & Wear, NE33 2PS"
54.996738,-1.430263,"Mambos Wine and Dine, 18 Winchester Street, , South Shields, Tyne and Wear, NE33 2PS"
54.994222,-1.41881,"Fit Belli Deli, R9, Sea Winnings Way, South Shields, Tyne & Wear, NE33 3PE"
54.994222,-1.41881,"Mac N Alli, R6, Sea Winnings Way, South Shields, Tyne & Wear, NE33 3PE"
54.986647,-1.424639,"LASUN INDIAN CUISINE LTD, 50 Dean Road, , South Shields, Tyne & Wear, NE33 4DZ"
54.985983,-1.424914,"Greek street food , Hedworth Hall Assembly Rooms, 35 Dean Road, South Shields, Tyne & Wear, NE33 4EA"
54.98996,-1.429486,"KFC, Chichester Road, , South Shields, Tyne and Wear, NE33 4HN"
54.977591,-1.43438,"SOUTHSHIELDS INDIAN LIMITED, 337-339, Stanhope Road, South Shields, Tyne & Wear, NE33 4SS"
54.983745,-1.44601,"The Owl and The Swan Coffee, 3 Nicholson Buildings, , South Shields, Tyne & Wear, NE33 5BD"
54.987693,-1.436785,"Aneesas Buffet Restaurant, 2 New George Street, , South Shields, Tyne & Wear, NE33 5DU"
54.978043,-1.444794,"Man Vs food Grill House, 35 Hudson Street, , South Shields, Tyne & Wear, NE34 0AD"
54.975104,-1.421635,"The Grey Hen, The Grey Hen, 141 Temple Park Road, South Shields, Tyne & Wear, NE34 0EN"
54.977427,-1.413149,"Cafe At The Corner, 169 Sunderland Road, , South Shields, Tyne & Wear, NE34 6AD"
54.972236,-1.411897,"Spice One, 1 South Avenue, , South Shields, Tyne & Wear, NE34 6QZ"
54.972174,-1.410289,"Caffé Mio, 299 Sunderland Road, , South Shields, Tyne & Wear, NE34 6RB"
54.977017,-1.377565,"The Grotto, Managers Accommodation,Marsden Grot, Coast Road, South Shields, Tyne & Wear, NE34 7BS"
54.978789,-1.386756,"Marsden Inn, 143 Marsden Lane, , South Shields, Tyne & Wear, NE34 7HN"
54.964039,-1.413701,"RAZZ LOUNGE LTD, 389 King George Road, , South Shields, , NE34 8AQ"
54.970609,-1.462656,"McDonald's , Towers Place, , South Shields, Tyne & Wear, NE34 9QD"
54.953682,-1.465179,"Greek street food , 2 Hedworth Lane, , Boldon Colliery, Tyne & Wear, NE35 9HS"
54.947082,-1.466529,"McDonald's , Abingdon Way, , Boldon Colliery, Tyne & Wear, NE35 9PB"
